score,review_content
5,정말 오랜만에 교체한 핸드폰이네요<br/>항상 삼성 제품을 사용해서 재구매할때 딱히 고민하지 않고 선택할수 있었어요 사전예약으로 구매해서 혜택도 너무 알차고 좋았습니다.<br/>배송 제품은 기본케이스+필름+핸드폰 <br/>정말 배송 구성이 깔끔합니다ㅋㅋ<br/>개봉하자 마자 전면 후면카메라 필름 붙이고 케이스 끼우고 행복해 하는 중입니다 <br/>제일 먼저 인터넷으로 이리저리 들어가서 페이지 열리는 속도 색감 보니 확실히 선명하고<br/>카메라 줌 땡겨보니 아직 미숙해서 조절해서 보는게 쉽질 않네요 그래도 앞으로 잘 사용해보렵니다요~^^<br/>#삼성전자이벤트참여
5,역시 핸드폰은 갤럭시s시리즈입니다.<br/>디자인 예쁘고 성능도 빠르고 좋네요.<br/>배터리도 예전에 비해서 좋아진거 같고 무엇보다 아이보리 색상이 마음에 드네요.<br/>정품 투명 케이스도 그립감이 좋습니다.
5,갤럭시23 울트라 사용중입니다.<br/>일단 카메라 성능이 좋아요 줌 100배 멀리있는 글씨 다 보입니다.<br/>그리고 노트 사용을 주로 하는데  간단한 필기를 할수 있어 너무 편하고 좋습니다.<br/>다음번 핸드폰도 갤럭시로 사용할거 같아요<br/>갤럭시탭s8 울트라와도 같이 사용중입니다.  같이 동기화도 잘되고 보조 모니터로도 활용 가능해 너무 좋아요 갤럭시 노트북도 사서 같이 활용해볼 생각입니다.
5,생각보다 가볍고 디자인이 티타늄 소재라 너무 이쁜것 같습니다. 사진을 찍고 AI 보정도 너무 맘에 들고 통화 어시스트도 생각보다 성능이 괜찮았습니다. 디스플레이도 딱 좋구요.<br/><br/>#삼성전자이벤트참여
5,Galaxy 23 울트라 너무 좋아요.<br/>카메라가 너무 마음에 듭니다.<br/>100배 줌이라 멀리서도 볼 수 있어요.<br/>아이폰 유저인데 Galaxy로 갈아탑니다.<br/>다음폰도 갤럭시로 구매 하려고 합니다.
5,2023년 갤럭신23 울트라를 근처 삼성전자스토어에서 구매하였습니다.<br/>시간이 많이 지났지만 아직까지도 다른 최신폰과 비교했을때 성능이 떨어지진 않습니다<br/>역시 삼성이라는 생각이 들었습니다.<br/>지금은 잘쓰고 있지만 또 언젠간 다른 삼성폰으로 바꾸기 전까지 잘쓰도록 하겠습니다.
5,"갤럭시 S20+ 쓰다가 큰 불편 없어서 4년 정도 바꿀 의사 없이 계속 쓰고 있었는데, Ai 기능 번역 탑재됐다고 동생이 바꾸자고 하더라고요(동생도 같은 기종으로 같이 바꿔서 계속 쓰고 있는 중). 아직 제대로 사용하는 법을 몰지는 못하지만 ㅋㅋ 너무 좋아요. 카톡이나 이런 텍스트 문장 입력할 때 맞춤법 검사 할 수 있고 해외 가면 더 유용하게 사용할 수 있을 것 같습니다."
5,디자인도 예쁘고 터치감도 부드럽고 좋네요
5,s 20 플러스 를 사용하다가 S24 로 사용해보니 괜찮습니다.  아직 사용 전이라 앞으로 애용 예정입니다 ~!<br/><br/>
5,좋아요 너무 좋아서 사용하기 좋아요
5,전화가잘되요  상품평을10자넘게 쓰라고  합니다<br/><br/>
5,"소재, 성능, 편의성 모두 만족합니다."
5,"사전예약할때 구입했습니다.<br/>처리 성능도 빠르고, 카메라도 찍어을때 글씨도 선명하고 예쁘게 잘 찍혀서 너무나 마음에 듭니다.<br/>말로는 잘 못 느끼실수 있을거에요 ㅎㅎ <br/>저는 너무나 만족합니다.!! <br/>배송도 빨랐고. 감사합니다.<br/><br/>#삼성전자이벤트참여"
5,최강의 울트라  s23이라고  할수있지요<br/><br/>디자인과  카메라 성능은  그 어떤 폰도 따라올수없는  존재라고 할수있습니다<br/><br/>새해복많이 박으시고  이폰으로  좋은성과 올릴수 있었으면 합니다
5,카메라 화질도 좋고 가볍고  너무좋네요<br/><br/>동시통역기능도 굿입니다
5,깔끔한 디자인과 성능에 만족합니다.
5,너무나 좋습니다<br/>2년간 사용하였던 폰은 갤럭시 s21이었는데요<br/><br/>이번에 구입한 갤럭시 s24는 너무 좋은거 같네요<br/>화질 뿐만 아니라 사진 너무나 선명하구요<br/><br/>속도도 엄청 빨라 너무나 좋네요
5,너문ㆍ💋뭊😊ㅡㅎ와요츼고입니다
5,갤럭시 s23 고민하다 시간이 흘러흘러 어차피 이렇게된거 s24를 기다렸습니다. s24는 역시나 기대에 부응하는 개선된 디자인으로 출시하였고 이거다 싶어 사전구매했습니다 역시나 실망을 시키지않습니다요 빠릿빠릿하고 넘나 이쁜 디자인에 ai는 새로운세계입니다 최고최고<br/><br/>
5,아주 아주 마음에 듭니다.<br/>광고에서 본대로 성능도 디자인도 굿굿!!<br/>선택한 바이올렛 색상에 매끈하고 튼튼한 바디프레임 빠르고 부드러운 성능<br/><br/>정말 기분좋게 사용 할 수 있을 것 같습니다
5,우선 카메라가 정말  마음에 들어요<br/>인물사진모드로  찍으면 사진이 고급스럽고 느낌있게 나옵니다. 그리고 s23울트라 줌기능 좋은 건 유명하죠! 스포츠 보러갈 때 2층 자리 구하는 날이라도 카메라 줌 당겨서 선수들 보면 잘 보입니다! ㅎㅎ<br/><br/>크기도 한 손으로 충분히 잡고 사용할만하고 화면이 크니깐 눈아픔없이 시원시원하게 보여서 좋습니다. <br/><br/>#삼성전자이벤트참여
5,좋네요 쿠팡으로 명절전에 수령해서 좋아요<br/>
5,삼성닷컴 단독컬러 티타늄블루<br/>아주 마음에듭니다
5,<br/>아빠 생신이라 선물해드렸는데<br/>카메라화질도 좋고 내심 만족스러워하시는  모습을 보니 기분이 좋았습니다! 사용법알려드리면서 저도 갤럭시s24울트라를  써보니 저도 갖고싶어지네요! <br/><br/><br/>#삼성전자이벤트참여
5,"기존에 S21 을 사용하던 중 기기를 교체해야할 때가 되어 S24 사전예약을 통해 구입하게 되었습니다.<br/>고민끝에 노트펜을 사용해 활용도 높게 휴대폰을 이용하고 싶어 울트라로 선택하게 되었습니다.<br/><br/>처음에는 좀 큰 듯 싶었지만 사용하다보니 큰 불편함은 없고 보다 큰 화면, 빠른 터치감 등등에 만족하며 사용 중입니다!<br/><br/>앞으로도 계속 좋은 제품을 만들어주세요.<br/>삼성 홧팅입니다!!"
5,실시간 통역기능과 검색기능이 너무나 우수합니다
5,하우징 재질도 맘에 들고 속도도 빨라서 매우 만족합니다. 아 색상도 너무 맘에 들어요. Ai 번역 기능도 완벽하진 않지만 영어가 부족한 제 입당에선 해외여행중 돌발상황이 발생하더라도 많은 도움이 될것 같네요. 홈버튼으로 궁금한 것들을 바로 검색해주는 기능도 편리하고 유용하구요. 특히  뭔가 구매하려고 할 때 손쉽게 미리 검색해 보면  도움이 될 것 같습니다. 
5,번역기능에 혹해서 구입했는데 이것저것 사용하다 보니 그동안 잘 사용하지 않던 여러 기능들에 대해 알게 되었고 해외여행가면 사진도 많이 찍는데 줌기능도 여행가서 이용해 봐야겠어요 이번에 잘 샀다고 생각되네요^^ 
5,사전예약 혜택 으로 저렴하게 신상폰 구매했어요. 사은품으로 보조 배터리도 받았어요. 색은 소민하다가 노란색 샀는데 귀엽고 예뻐요. 사진도 잘찍히고 사전예약혜택으로 삼성케어플러스 1년도 줘서 좋아요. 
5,사전예약으로 500기가를 1테라로 받아 넉넉한 용량으로 사진 동영상 음악파일을 옮겨 소장할 수 있어 좋았습니다. AI 기능과 번역 요약 등 너무 편리하고 신기했습니다. 사진 동영상 카메라 기능은 소문대로 최고네요. 색감을 따듯하게 살려내고 보기 편안합니다.<br/> 다른 지인들에게도 아이폰보다 갤럭시24 울트라로 바꾸라고 권유해야겠어요. 요즘 손에서 휴대폰이 떠나가질 않네요 ㅎㅎ
5,"색상, 디자인, 성능 모두 맘에 들어요.<br/>10년만에 옮긴 보람이 있습니다."
4,"아이폰 사려고 하다가 디자인도 이쁘고 AI기능까지 완전 대박이라 주문했어요.<br/>생각보다 휴대폰이 가볍고, 색깔끔하니 완전 이뻐요.<br/>이번에는 디자인,기능 두마리 토끼 다 잡은듯 합니다.<br/>"
5,7년만에 갤럭시24울트라 1테라를 구입하였습니다.<br/>그간 눈부신 기술발전으로 속도도정말 빠르고<br/>카메라.영상 성능<br/>디자인.소재.소프트웨어 최적화등<br/>진짜 머하나빠지는거없이 마음에 들었고<br/>제품또한 품질부분에서 초양품을 받았네요.<br/>정말좋습니다.<br/>감사합니다 오래오래 갤럭시와 함께하겠습니다.<br/><br/>#삼성전자이벤트참여
5,통역  기능이  좋고  카메라 기능이  좋아요<br/>야간에 찍어도  환하게  나오고  화질이  좋아요<br/><br/>통역기능은  실시간  통역이  되어서  전화로  특정번호  지정도  가능해요<br/>디자인도  바디 티타늄  소재로  고급스럽습니다 
5,할인할때 샀는데 너무 만족합니다~ 삼성제품 한국에서 여러용도로 너무 편해서 잘쓰고있고요 특히 직장인이나 사업할때 업무용으로 너무 잘쓰고있어요 그래서 어른폰이라고하는건지 ^^;; <br/>근데 또 삼성폰이 디자인도 이쁘고~ 성능도 너무 좋아요 울트라 쓰니까 튼튼하고 화면 넓어서 좋네요.<br/>카메라 화질도 엄청 좋아졌네요 옛날폰쓰다가 바꿧는데 이제 많이 찍어야겠어요 ㅎㅎ
5,최고의 안드로이드폰
5,기기속도가 빠르고 화면크기가 크고 좋아요
5,"사전예약 둘째날에 하이마트에서 신청했는데, 27일만에 받아보았습니다.<br/>어처구니 없네요~<br/>제품은 맘에 듭니다.<br/>기존에 사용하던 폰이 있으니까 그냥 생각없이 기다렸어요.<br/>앞으로 잘 쓰겠습니다."
5,야외에서 화면 선명도 정말 좋아요.<br/>사용하는데 성능 부족은 전혀 없는거 같아요.
4,아직 사용법 잘 모르지만<br/>전에 쓰던것보다 확실히 좋은....<br/>
5,"S24 울트라 사전 예약해서 드디어 핸드폰을 받았어요~~<br/>1월 24일 사전 예약하고 2월 8일에 배송 받았고요<br/>색상은 오렌지로~~~<br/>촌스러운 오렌지 색상이 아니고요 용량은 말해 뭐해요..<br/>1TB!!!!!!<br/>기존 핸드폰에 사진,동영상이 많았은데 다 옮겨도 여유가 엄청 많네요^^<br/><br/>#삼성전자이벤트참여"
5,무게가 가벼워져서 좋습니다.<br/>앱 실행시 처리 속도도 향상된 것 같에요.
5,오랜만에 새폰을 장만했습니다.<br/><br/>색상이랑 크기가 모두 만족합니다.<br/><br/>
5,지플립5  쓰다가 역시 힌지는 어쩔수가 없네요.<br/><br/>눈 빠지게 기다리다가 샀는데 디자인 성능 모두 굿이네요.
5,"나이가드니 폰도 잘안바꾸게되는데<br/>이번엔바꿔야지하고 24나오자마자 예약헤택 더블스토리지 너무좋아<br/>막상바꾸고나니 기존 노트9이 너무오래된건가<br/>성능차가 너무난다<br/>나도 너무난다<br/>근데 노트9은 지금도 쓸만하긴하지<br/>겜은안하니<br/>어찌됐건 카메라,스토리지,기본성능자체가 너무좋아<br/>만족중 이다 <br/>역시 폰은 삼성이지"
5,새 제품 잘 받았어요 
5," 패밀리사이트에서 사전예약으로 구매했어요.<br/>색상도 너무 이쁘고 화면도 너무 커서 맘에 쏙 듭니다.<br/> <br/>항상 갤럭시만을 사용하는데, 익숙함과 편안함도 있지만 항상 혁신도 함께 느낍니다. AI기능은 소름돋을 정도로 신기하구요, 미제폰 전혀 부럽지 않아요.<br/><br/><br/>#삼성전자이벤트참여"
5,"화면이 전에 쓰던 갤럭시폰보다 선명하고 좋네요.<br/>여러가지 다양한 기능이 추가되었다니, 잘 알아봐서 사용하려고 합니다.<br/>특히 AI기능에 대해 기대가 큽니다.<br/>제품구매보상중에 갤럭시워치6 구매시, 10만원 할인이 있다고 해서 찾아보고 있는 중입니다.<br/> 그런데 너무 복잡해하네요."
5,화면이 넓어 좋네요
5,좋음 디자인도 색깔도 소재도 기능도 만족
5,배송도 예정보다 빠르고 색상이 너무 마음에 들어요~<br/>고민 많이 하고 자급제 처음쓰는데 이제는 자급제만 쓸거 같아요<br/>통신사도 마음대로 이동도 가능하니까너무 좋은거 같아요<br/>한번 써보시면 제 마음 알거예요~^^
4,"#삼성전자이벤트참여<br/><br/>색상이 너무 마음에 듭니다.<br/>원하는 색상이 나와 구매함과 깔끔하거 세련된 디자인 <br/>5년만에 폰을 바꾸는거라 기대가 되었고, 전에 바꾼 폰과 같이 들어있는 구성에 비해 약간의 상품 구성에서 아쉬움이 있어 이거 제하고는 맘에듭니다<br/><br/>"
5,울트라23이 다좋은데 화면귀퉁이가 라운드처리가 되서 펜사용시에 불편했었는데 울트라24부터는 플랫하게 바껴서 펜사용이 편하고 손에 쥘때 파지감이 더좋은거 같네요! 아직 ai기능들은 사용해 보지 않았는데 광고상으로는 괜찮아 보이네요!
5,디자인도 이쁘고 속도도 빨라서 좋아요
5,디자인은 좋고 빠르네요.<br/>프로세서가 엑시노스2400이라서 발열이나 성능은 좀 써봐야 알 것 같아요. 제발 괜찮길
5,    <br/><br/><br/><br/>s23 자급제로 구매해서 지금껏 사용하면서 성능저하나 버벅거리는 현상도 없고 기존 제품보다 성능이 향상된 느낌이 드는게 맘에 든다 몇년동안 갤럭시만 쓰면서 s23이 최고다
5,"티타늄 소재라 튼튼하고 카메라 성능 굿!!!<br/>스냅드래곤 GEN3이라 너무 빠르고 좋아요^^<br/>갤럭시 S20+를 사용하다가 갈아탔는데 신세계입니다<br/>AI 번역기능, 사진 편집기능, 블랙색상"
5,S24 AI기능이 좋아요
5,빠르고 디자인도 이쁘네요
5,이전 사용하던 겔럭시는 18년도 통신사를 통해 노트9를 사용하다가 최근에 화면이 녹색으로 변하는 등 어두워져서 화면의 내용을 확인하기 어려운 지경에 까지 오고 처리속도도 늦어지고 해서 이번에 출시되는 역대급이라는 노트24 울트라로 갈아 탔습니다.<br/><br/>이전 버젼에서의 문제점을 많이 보완하고 최신 기술을 탑제하여 기능이 많이 좋아진것 같습니다.<br/>특히 ai번역기는 편리한것 같더군요 <br/><br/>아직은 기능을 익히는 중이라 잘 모르겠습니다
5,가격과  새로운상품에 많은 고민도많았지만 삼성을 믿고 과감하게 자급제로   사전구매 신청했읍니다.<br/>10여일 기다린결과 상품이도착 개봉해본결과 멋진 s-24 ultra 의 모습을 볼수있었읍니다.<br/>소문과 같이 모든것이 만족 스러웠읍니다.앞으로 더 사용해봐야겠지만 매우 만족하고 잘 선택 했다는<br/>생각이듭니다. 대박나세요~~
5,하늘색으로 샀는데 너무 이뻐요..<br/><br/>연두색이랑 하늘색 중에 고민을 했는데 최종적으로 하늘색!!<br/>일단 기기가 생각외로 커서 좀 놀래긴 했는데 통역기능도 있다 해서 신기한 마음에 구매한것도 컸고 무엇보다 용량2배 이벤트여서 망설임없이 구매하였네요~~<br/>미국은 애플이 편한것처럼 한국은 삼성페이 때문에 안드사용중입니다.<br/>아이폰 쓰다 삼성으로 넘어온지 좀 됬는데 잠깐 나갈때 핸드폰 하나로 다 되니 너무 편리하고 좋네요<br/><br/>삼성이 꾸준히 커졌으면 좋겠습니다~~
5,아이폰을 꾸준히 쓰다가 처음으로 갤럭시 넘어왔는데 생각한거보다 많이 좋아졌더라고요  항상 허접하다고 생각했는데 많이 좋아졌더라고요 소프트웨어는 어쩔수 없다하지만 하드웨어는 좋습디다 
5,핸드폰은 삼성 갤럭시만한게 없네요
5,역시 엑시노스가 아닌 스냅드래곤은 갓이다
5,배터리가 오래가는게 진짜 너무 좋아요!
5,갤럭시로 넘어온지도 꽤 되었네요. 항상 만족하면서 사용하고 있습니다.
5,디자인이 참 마음에 드네요^^<br/>심플하면서 고급진 이미지 이고요<br/>촉감도 아주 좋아요~~<br/>통역 기능이 있어 해외 여행할 때 호텔 예약이나 상품 주문할 때 좋을 듯 합니다~<br/>기분이 좋아 졌네요<br/>
5,빠르고 아주 많이 좋아요 😀 
5,한국에서 핸드폰하면 아&times;폰 갤럭시 밖에 없자나요<br/>아&times;폰은 비싸고 갤럭시도 비싸고 그나마 좀더 <br/>저렴한 갤럭시 사는거 같아요 물론 저는 갤럭시가 더편해요 배송도 예상치보다 빨랏고 케어플러스 선택형은 좀 아쉽내요 ai  기능 과 통역 기능은 정말 내세울만 하내요 좀더 재밋어졋어요
5,사용하기 편하고  AI기능이 있어 활용을 어떤씩으로 할지 궁리중입니다.<br/>하나씩 기능 공부 하고 있는중입니다
5,훌륭한 제품에 매우 만족 하면서 잘 사용하고 있습니다. 고맙습니다. 
5,S24울트라 1T 주문 .<br/>신형 핸드폰 많이 기대하고 사전예약후 핸드폰을 받고 사용중입니다.<br/>예전폰은 LG스윙폰이였는데 제가 사용하기에는 딱 좋은폰이었는데. 폰단종과 저장용량부족으로 삼성s24울트라로 기변해 사용중입니다.<br/>아직 핸드폰 사용미숙으로 <br/>처음에는 몇일간 기변후 에러가 발생 하여  전화번호는 전송 오류로 현재 폰으로 이동 되지 않은 전화번호와 전폰에서 사용하는앱이 s24울트라 기종에는 사용 할수없는 몇가지 앱이 있었지만 현재는 잘 사용하며 적응중입니다.<br/>일단 가장 좋은부분은<br/>1.카메라 성능.화질이 깨끗한 점<br/>2.동시통역이 와이파이없이 되는것.<br/>3.전화통화시 통역기능<br/>위의 3가지는 아주 좋아요.<br/>나머지 좋은점은 저장용량이 많아  더 좋구요.<br/><br/><br/>
5,"휴대폰 사용한지 20년이 넘어서 처음으로 사전예약으로 휴대폰을 구매했는데 디자인, 성능, 가격 뭐하나 빠지는거 없이 너무 마음에 드네요<br/>사전예약혜택으로 삼성케어플러스 가입도 시켜주니 너무좋습니다. AI폰기능이 세계최초로 포함되어있는부분과 카메라성능 대박이네요"
5,일단 배송은 빠른편이었다고 느꼈습니다<br/>디자인이 깔끔하다 느꼈고 화면에서 엣지가 빠진게 구매 이유에서 가장 큰 이유였던것 같습니다<br/>전에썼던 핸드폰도 갤럭시라 옮기는게 편하게 옮겼던것 같고 이번 24울트라는 여러가지로 만족스럽게 느껴집니다 <br/>#삼성전자이벤트참여
5,성능좋고 빠르고 편의성 좋고<br/>최고에요
5,"핸드폰이 너무 빠르고 좋네요,<br/>디자인은 정말 이쁘구요.<br/>만족스럽습니다 ~"
5,21울트라 쓰다가 24울트라로 넘어옴 <br/>화면이 처음에 어둡다싶었는데 더밝게 설정하니 아주 쨍함 <br/>햇빛있어도 전혀 노상관임 너무잘보임<br/>카메라는 솔직히 좀 아쉬움 멀리보이게찍는? 0.5? 뭐 그런 설정이 조금 좁아진 느낌이랄까 무튼 카메라는 기본상태에서 찍었을때 가장 괜찮은듯 멀리 가까이  찍는건 걍 그럼<br/>무게가 무겁게 느껴져서 이부분 아쉽긴한데 영상볼때 너무좋아서 걍 너무좋음 장점이 단점을 압살함<br/>텍스트 번역기능 개꿀임 사진찍어서 텍스트 누르고 번역하면 쓸만한 번역해줌 <br/>배터리도 출근해서 퇴근까지 쉬는시간 짬짬히 게임도하고 하지만 50프로 남음 21울트라는 20퍼 간당간당하게 남았음 여러모로 만족함
5,중1 아이가 아이폰15 노래를 불렀었는데 매장에서 s24 전시품 만져보더니 바로 맘이 바뀌더라구요. 어차피 큰 돈 쓰는거 아이 맘에 드는거 사주자 생각해서 사전예약했고 1월 마지막 날 받아 보름정도 사용하고 있습니다.<br/>아빠도 생소산 신기능도 잘 이용하고 역시 요즘 아이들 빠르더군요.^^<br/>무엇보다 아이들이 만족해 하는 모습을 보니 기분 좋습니다. 대만족~~
5,성능이좋아요 삼성최고
5,신세계를 만나 너무 좋아요 갤럭시 짱
4,기기 디자인에는 불만이 없지만 배송의 말도 안되는 지연은..제품의 이미지 더 나아가 제조사의 이미지를 나쁘게 만드네요.
5,"성능과 디자인 측면에서 최근 구매한 갤럭시24울트라는 매우 우수한 제품입니다. 다양한 기능을 편리하게 사용할 수 있으며, 사전예약을 통해 다양한 혜택을 받을 수 있었습니다. 주변에서도 부러워하는 제품이며, 제가 사용해 본 스마트폰 중에서 가장 우수한 제품입니다. 앞으로도 오래도록 사용하고자 합니다."
5,"크기,무게, 화질 모두 만족합니다."
5,"삼성닷컴에서 2024년 1월 23일 사전예약 하고, 2월 8일 Galaxy S24 Ultra  개통하여 사용하고 있습니다, <br/>상품평을 쓰고있는  삼성 닷컴의 고객 Galaxy S24 Ultra  구매내역을 조회하면 구매사실이 없고, 지금 개통하여 만족스럽게 사용중, 사전예약 혜택은 차질이 있을까 걱정이 됩니다, 고객썬터는, 사전예약 자는 양균 김, 사용자는 김양균으로<br/>되었다고 합니다. 해결방법이 없을까요?<br/>"
5,5년만에 노트9에서 갈아탔어요.그동안 핸폰 변경하면 옮긴 후에 다시 로그인 하는것도 귀찮고 별 눈에 띄는 시리즈가 없었는데 s24는 웬지...ㅎㅎ 제 감이 맞았어요.너무 편하고 빠르고 울트라인데도 가벼워요!사과네 핸폰에 비해서 절대 안뒤지는...(뭐 20여년간 삼성만 쓰고는 있지만...ㅎㅎ)거기에 찰떡같은 케이스까지 겟 겟!정말 만족 만족 강추 강추예요!
5,기존 플립3쓰다가 자급제로  구매했는데 너무만족합니다...<br/>부드러운감이 👍 <br/>Ai기능 만족합니다..<br/>단점은  무게감은 조금 있다는 점입니다.<br/>음질개선  및 사진화질도  대만족 스럽습니다..<br/>
5,기다렸던 만큼이나 멋진 제품입니다. 빠르게 진화하는 AI시대에 걸맞는 갤럭시s24가 모바일 제품의 선두에서 새로운 시대를 이끌 것이라 기대합니다. 
5,디자인이 정말 만족스럽네요 
5,스마트폰 사용후 계속 갤럭시만 쓰고 있습니다.<br/>삼성~ 흥해라~
5,이쁨 성능 사용성등이 일단은 훌륭하구요 다만 카메라는 아직 테스트를 하지못해서 그점은 다음 기회에
5,이제 점점 아이폰은 생각도 나지 않아요. 어느순간 갤럭시가 아이폰을 한참 앞서나가는 거 같아요.
5,"스크린도 선명하고, 게임도 원활히 빠르게 반응 합니다.<br/>특히 AI 기능은 영문 웹서핑시 유용하게 사용합니다.<br/>한 손에 쥐어지는 그립감과 가벼운 무게로 부담감도 적고, 소지하기도 편리하네요."
5,"집사람 생일선물로 S22를 출시때 선물주고 이번 S24출시를 기다리다 다시 생일선물로 사잔주문을 신청해 제품을받고 선물 증정식을 시행하였습니다. S22대비 화면 밝기, 밧데리 사용시간, 사진, 메모리용량 다 만족합니다.<br/>자급제 사전 주문으로 메모리 두배 업그레이드 아주 좋아요. 아이들 커가는 모습을 많이 담고 싶습니다.<br/>"
5,디자인 성능 모두 만족스럽습니다. 특히 카메라는 정말 좋은 것 같습니다.
5,"사용 시 동작 반응 속도가 빠릅니다.<br/>10일 정도 사용 중인데 카메라, 검색 등 성능 대만족입니다.<br/>휴대전화 교체 시 기존 사용 중인 기기에 있던 내용을 다 옮기지 못해 구입 교체를 망서리는데 각종 자료와 앱 등 이동이 아주 편리하였습니다.(노트8에서 이동)<br/>번역 기능 유용하게 잘 사용할 것 같습니다."
5,삼성 메니아 입니다.<br/>그동안 Galaxy S9을 6년이상 사용하다가 이번에 S24플러스 AI폰을 사전신청하여 오늘 받았습니다. <br/>오래동안 기다렸다가 AI폰을 받아보는 순간 너무 설래고 가슴이 떨렸습니다.<br/>여러가지 사용 기능들을  밤새 눈이 빠지도록 찾아보느라 힘들었지만 친구들한테 자랑할 생각을 하니 뿌듯했습니다.<br/>집안에 있는 가전제품들을 링크시키고 AI기능을 활용해보는 순간 신세계가 열리는듯 했습니다.<br/>앞으로 차근차근 배워가며 AI폰과 사이좋은 친구가 되겠습니다.
5,역시 실망시키지않는 갤럭시울트라<br/>성능이좋네요ㅎㅎ
5,믿고 쓰는 갤럭시 입니다. 1테라 제품 기다렸고 성능또한 맘에 듭니다. 최고입니다.<br/>외관도 이번에 바뀌어서 맘에 들고 소재나 생김새 <br/>손에쥐는 그립감 부드러운 터치 화면 모두다 맘에 드네요 저한테는 최고의 동반자입니다.
5,사전예약으로 구매했어요~<br/>기다리는 시간동안 기대가 컸네요~<br/>받아보니 기대충족 100%네요 ㅎㅎ<br/>크다고 말많이 들었지만 오히려 양손에 착감겨 글 쓸수 있어 저는 더 만족합니다~<br/>배터리도 빨리 닳지않아서 좋아요~
5,"울트라는 세계 최고의 폰이네요!<br/>크기에비해서 가볍고,<br/>성능은 빵빵하고,<br/>검색 편리함과 사진보정 등 모든면에서<br/>아이뽕은 저리가라네요.<br/>케이스도 멋지고 좋네요!<br/>삼폰 사용 많이 하세요!<br/><br/>사진첨부가 안되네요.ㅠㅠ"
5,카메라 성능 최고이고 무엇보다 AI 기능이 있어서<br/>실시간 통역기능이 있다는게 너무 좋아요<br/>갤럭시 노트9 사용하고 있었는데...사용기간이 길어서 인지 너무 느려 불편했는데<br/>새로운 기기로 바꾸고 나니 기분좋게 사용하고 있어요
5,저는 자급제 제품을 구입했는데요  기존휴태폰에서 새 휴대폰으로 옮길때  삭제 되는게 많았는데 카톡 내용이란든지 메세지 내용들이 고스란히 옮겨져서 좋았구요  와이파이 속도도 빠르구요 화질도 좋고  전화 통화시 연결할때 동영상을 15초 가능한것도 좋아요<br/>전화하거나 받을때 엄마 아빠 동영상을 볼수 있어서 좋내요
5,AI 기능을 경험해 보고 싶어서 구매했습니다.
5,역시 갤럭시 S24울트라네요!!<br/>갤럭시 S9+에서 갤럭시 S21 기본 사용하니 화면이 작아서 불편했는데 이번에 갤럭시 S24 울트라 받으니 크기가 시원시원합니다. 펜도 있어서 예전에 갤럭시 노트 좋았던 기억이 있어 더 좋네요~ 색상도 옐로우가 쨍한 색이 아니라 파스텔이라 예쁘고 티타늄이라 엄청 고급스럽습니다. 유심 넣고 스위치 어플을 통해 간단히 데이터 옮기는건 어렵지않아서 누구나 할수 있겠어요. 기술의 발전이 핸드폰 바꿀때마다 와닿네요~ 강추합니다!!
5,"갤럭시 울트라 23을 사용을 직전에  사용했었고, <br/>AI기능이 마음에 들어서 구입했네요.  익숙한그립감도 좋구요. 1년 후 업그레아드가 가능해서 구입한 이유도 있어요. 삼성닷컴 강남점만의 색상이 있어서 예정 수령일 보다 하루 뒤에 받았네요.  잘 사용하고 있습니다."
5,갤럭시20울트라쓰다 옮긴거라 사용법이 비슷하고 쓰기좋고 대용량이라 👍<br/>아기사진이 많아서 걱정했는데<br/>넘 만족하고 사진이랑 동영상 이쁘게 찍을수 있어서 넘좋아요<br/><br/>인스타 사진이랑 동영상 올릴때마다 아쉬웠는데<br/>남부럽지않게 올릴수있을거같아요<br/><br/>봐서 유튜브도 해볼까하는데 잘되쓰면 좋겠네요
5,4년만에 바꾸는 폰이 ai 폰이고<br/>성능도 최고여서 좋습니다!!!
5,"이번에 아이폰에서 10년만에 갤럭시로 넘어왔습니다. 갤럭시 S24 플러스는 정말 훌륭한 제품입니다. 화면 해상도가 매우 선명하고 카메라 기능도 뛰어나며, 5G 연결 속도도 빠르고 배터리 수명도 오래가서 매우 편리합니다. 디자인도 멋지고 다양한 기능들이 잘 갖추어져 있어 매우 만족스럽습니다. 저는 진심으로 추천드립니다.<br/><br/>#삼성전자이벤트참여<br/><br/>"
5,"매일 운동을 하면서 만보기 기능과 에너지카로리 소묘량 ,심박측정등 다양한 신체상태를  실시간 확인할수 있고  <br/>삼성헬스 와 연동해서 지속적 으로 일별,주간,월별 모니터를 하면서  운동시 엄청 편리하고 다양한정보를 실시간으로 확인할수 있어 정말 좋습니다 "
5,일단 펜이있어서 너무좋구요. 기능이 살벌하게많아서 아직도 공부중입니다. 다쓰지도 못할것같아요. 지문인식도 완전빠르게인식되구요 너무 좋아요.  사진도 화질이 넘좋고 어두운곳에서 영상도 밝게잘나와요. 어두운방안에서 찍은 강쥐사진입니다.
5,컬러 이쁨 디자인 이쁨 속도 빠름 
